Peaks,YoungWT1_Ly6Chigh,YoungWT2_Ly6Chigh,YoungWT3_Ly6Chigh,OldWT1_Ly6Chigh,OldWT2_Ly6Chigh,OldWT3_Ly6Chigh,y,o
Merged-chr8-25017148-18,140.3721212,154.7302533,135.4282786,53.64126746,106.8872208,35.81748527,143.5102177,65.44865784
Merged-chr9-122398827-12,7.392040609,9.24660144,11.17194833,5.409390012,2.073015563,5.200965315,9.270196793,4.227790297
Merged-chr13-83532205-11,4.559205934,13.51685011,22.1475531,2.929293184,10.29888574,5.11678361,13.40786971,6.114987511
Merged-chr13-107890165-23,141.9337797,208.0718824,216.538064,110.4917513,122.645743,25.48192758,188.8479087,86.20647396
Merged-chr1-160053141-12,38.93088554,57.38861382,64.90707222,27.62809314,29.10976078,16.86212781,53.74219053,24.53332724
Merged-chr11-109611733-24,136.411924,344.3190733,230.3929344,131.2447338,135.6203447,57.87820505,237.0413106,108.2477612
Merged-chr11-5788449-24,139.0113814,104.899351,99.03977607,47.16275754,77.30156475,32.22539981,114.3168362,52.22990737
Merged-chr2-135558156-3,7.43205234,13.51685011,19.27747028,3.014684493,6.80754012,8.562242744,13.40879091,6.128155786
Merged-chr10-62411170-9,8.719816764,13.51685011,5.325370907,5.409390012,2.073015563,5.11678361,9.187345927,4.199729728
Merged-chr4-139178579-6,9.802859823,8.9367604,14.86956662,4.725041846,5.438329456,5.200965315,11.20306228,5.121445539
Merged-chr11-120353820-24,62.46524653,60.48263747,59.7398195,24.35494653,27.58379893,31.58641391,60.89590117,27.84171979
Merged-chr3-51974378-3,3.890143056,9.24660144,2.253568976,2.12677581,2.376241469,2.536525208,5.130104491,2.346514162
Merged-chr12-108835933-24,51.26667019,116.2049877,98.83888403,42.2707418,54.08566596,25.48192758,88.77018064,40.61277845
Merged-chr16-96145314-22,90.62873496,194.7916995,145.150948,59.9431897,95.44621333,41.71514349,143.5237942,65.70151551
Merged-chr18-32162990-21,138.8498979,154.7302533,131.2703929,47.16275754,83.70602734,63.62677322,141.616848,64.8318527
Merged-chr6-145830323-16,8.905648924,12.82737851,15.25878071,5.525170884,5.485414559,5.928693338,12.33060271,5.64642626
Merged-chr16-92466331-22,135.8843146,175.5330026,181.586983,71.9501123,76.90172907,76.94126465,164.3347667,75.26436867
Merged-chr8-34065421-8,13.22621127,6.436595288,15.75244714,9.526068654,5.684324919,1.012385061,11.80508457,5.407592878
Merged-chr4-40239818-7,13.22127151,13.47834056,19.19859493,10.39591812,5.438329456,5.200965315,15.29940233,7.01173763
Merged-chr4-126162754-20,29.53926244,29.98746557,20.44710169,25.30410708,5.438329456,5.928693338,26.65794323,12.22370996
Merged-chr2-37766141-3,6.086594589,14.3541771,2.120114017,2.12677581,5.684324919,2.536525208,7.520295235,3.449208646
Merged-chr19-11407630-3,9.521763001,9.297304305,4.852879588,4.725041846,3.601082098,2.536525208,7.890648965,3.620883051
Merged-chr14-106164157-19,19.72142311,79.04590705,66.72307261,32.85339869,32.20800602,10.89552874,55.16346759,25.31897782
Merged-chr2-14048573-6,7.117897839,13.51685011,13.35823959,4.801990711,5.684324919,5.11678361,11.33099585,5.20103308
Merged-chr13-119690175-23,133.5173689,179.2703771,228.7798677,104.9552601,118.5978163,25.03477711,180.5225379,82.86261784
Merged-chr7-92893702-6,6.726762734,13.51685011,8.967237463,2.929293184,5.363516458,5.11678361,9.736950102,4.469864417
Merged-chr16-20097866-22,157.5727668,181.7650498,145.150948,123.3340923,51.74602402,47.36557622,161.4962549,74.14856418
Merged-chr3-51673850-3,4.857626686,13.51685011,2.019544505,2.929293184,1.235471798,5.200965315,6.7980071,3.121910099
Merged-chr5-100860820-21,80.77929403,94.20834922,99.03977607,43.92058406,63.1541211,18.80012802,91.34247311,41.95827773
Merged-chr14-73041851-18,10.68677871,9.24660144,15.25878071,4.801990711,5.438329456,5.928693338,11.73072029,5.389671168
Merged-chr11-96075858-24,162.7938905,135.1038581,129.7439929,46.28038567,89.35271586,60.90749638,142.5472472,65.51353264
Merged-chr5-136904154-2,6.419716249,7.026302849,15.75244714,5.525170884,5.363516458,2.536525208,9.732822079,4.47507085
Merged-chr14-74847792-22,28.37343027,19.2068918,19.27747028,16.67233223,8.956426278,5.11678361,22.28593078,10.24851404
Merged-chr14-25460341-6,25.9357495,19.97170524,19.27747028,10.33639139,11.08664101,8.562242744,21.72830834,9.995091715
Merged-chr2-121413840-22,106.6212639,124.3176538,102.2205389,76.25912251,44.77493863,32.22539981,111.0531522,51.08648698
Merged-chr2-146062516-8,6.419716249,13.75143338,10.69610608,2.12677581,6.80754012,5.265942068,10.28908524,4.733419333
Merged-chr8-4166253-18,115.7637243,214.85859,275.1427434,61.08627173,137.7433016,79.86012902,201.9216859,92.89656745
Merged-chr5-99203631-10,38.72702965,49.97426976,66.72307261,24.14163207,27.21876591,20.14462202,51.80812401,23.83500667
Merged-chr5-23387101-21,90.22636102,101.6651974,118.7370388,38.64253544,59.43697393,44.89010159,103.5428657,47.65653699
Merged-chr12-116281168-24,133.5173689,238.0188468,219.1492368,107.1585226,112.2633395,52.47723817,196.8951508,90.63303342
Merged-chr10-112929003-24,91.55007094,154.7302533,206.0002826,82.84654977,89.35895501,36.0753833,150.7602023,69.42696269
Merged-chr7-122969831-18,89.05648924,116.2049877,136.2608375,33.39795503,88.1228533,35.81748527,113.8407715,52.44609787
Merged-chr1-179845028-14,12.29975988,28.16010439,25.83881195,12.17706177,15.83913454,2.536525208,22.09955874,10.18424051
Merged-chr18-50083128-21,62.66938132,97.07825459,85.30505025,48.8832224,32.49053239,31.58641391,81.68422872,37.65338957
Merged-chr2-132607886-19,15.60003128,19.87772074,20.71505342,12.17706177,8.616796932,5.11678361,18.73093515,8.636880771
Merged-chr4-98850620-2,6.419716249,8.9367604,13.19774147,5.525170884,2.376241469,5.265942068,9.518072706,4.38911814
Merged-chr13-119737111-15,8.017947585,13.75143338,11.17194833,4.725041846,5.363516458,5.11678361,10.9804431,5.068447305
Merged-chr13-111984176-9,25.9357495,19.87772074,14.86956662,11.72439219,11.08664101,5.200965315,20.22767895,9.337332838
Merged-chr13-96670986-23,169.5212578,214.85859,272.7696475,121.0577919,118.6914642,63.62677322,219.0498318,101.1253431
Merged-chr1-164307561-24,107.4127382,153.2838672,127.3307052,33.39795503,68.24795036,77.55679477,129.3424369,59.73423339
Merged-chr9-23669413-17,29.8930873,53.79840838,81.06522506,25.30410708,27.21876591,23.56871802,54.91890691,25.36386367
Merged-chr11-51677923-20,27.32950464,19.87772074,16.18402104,15.14146222,8.956426278,5.200965315,21.13041547,9.766284604
Merged-chr6-87552459-7,15.60003128,20.05925244,13.35823959,9.526068654,8.013475182,5.11678361,16.33917444,7.552109149
Merged-chr16-84703100-12,8.481570404,20.53842371,16.18402104,10.33639139,5.363516458,5.200965315,15.06800505,6.966957721
Merged-chr2-124622212-12,23.30900892,32.83754545,61.67624807,15.81206311,18.53468346,20.14462202,39.27426748,18.16378953
Merged-chr8-24715397-17,22.93427984,25.86557736,24.56026705,16.15338584,12.51487173,5.265942068,24.45337475,11.31139988
Merged-chr7-44748469-19,121.0751267,57.38861382,73.56659495,33.29678986,51.09311675,32.22539981,84.01011182,38.87176881
Merged-chr6-135065496-14,35.2482777,53.93463823,35.96449119,22.35341719,18.53468346,17.05594537,41.71580237,19.31468201
Merged-chr11-20899147-5,6.086594589,6.436595288,5.325370907,2.12677581,3.601082098,2.536525208,5.949520261,2.754794372
Merged-chr15-10758958-9,9.229490703,8.9367604,21.83704078,2.12677581,11.19751682,5.200965315,13.33443063,6.175085982
Merged-chr5-90761069-3,3.492411343,2.774394521,8.967237463,2.142870329,2.376241469,2.536525208,5.078014442,2.351879002
Merged-chr14-117204174-8,4.196379074,8.9367604,10.69610608,3.014684493,5.485414559,2.536525208,7.943081851,3.678874753
Merged-chr15-43477155-23,89.21383286,191.0381482,159.469218,71.5602304,87.25157055,44.86110281,146.573733,67.89096792
Merged-chr9-114933970-16,100.1687072,140.5495406,122.9069052,64.36174059,78.59418658,25.48192758,121.2083843,56.14595158
Merged-chr14-64949945-23,104.1851748,116.6066294,121.9426873,60.1910959,60.57774262,38.02255508,114.2448305,52.93046453
Merged-chr2-180024871-22,116.5450446,121.7080719,143.1195788,79.28620218,32.49053239,64.91919205,127.1242318,58.89864221
Merged-chrX-136986234-5,7.421374104,15.37753141,19.19859493,8.166181872,5.363516458,5.928693338,13.99916681,6.486130556
Merged-chr5-33652657-21,133.9185288,116.297574,89.19406309,65.19933793,67.05439058,25.03477711,113.136722,52.42950187
Merged-chr7-46714679-4,9.796213817,8.81725382,14.86956662,2.929293184,10.05326886,2.536525208,11.16101142,5.173029084
Merged-chr18-79181546-18,86.01319195,122.1357255,221.3963342,79.39349068,68.24795036,51.49708062,143.1817506,66.37950722
Merged-chr2-60903717-16,17.2898577,36.68289704,20.71505342,14.98793992,14.53339943,5.11678361,24.89593605,11.54604099
Merged-chr13-62633807-2,3.809903283,8.9367604,15.25878071,5.409390012,5.04330652,2.536525208,9.335148131,4.32974058
Merged-chr9-56209024-5,17.58745748,16.3060414,15.75244714,12.55663835,5.363516458,5.11678361,16.54864867,7.678979473
Merged-chr16-13903076-23,96.20701028,65.45895963,92.28147125,42.2707418,50.54787218,25.03477711,84.64914705,39.2844637
Merged-chr9-114640174-16,128.4901204,201.950781,202.2334895,46.28038567,128.4729802,72.49700388,177.5581303,82.41678992
Merged-chr1-182409018-24,84.98274895,116.6066294,124.1618878,68.48015878,47.80749766,34.96349193,108.5837554,50.41704946
Merged-chr12-103065165-13,7.117897839,6.233066583,15.75244714,4.801990711,3.601082098,5.11678361,9.701137187,4.506618806
Merged-chr1-177442087-24,78.19267053,230.6999617,310.1469246,143.0421173,97.16770562,47.36557622,206.3465189,95.85846638
Merged-chr2-174473051-22,128.2130726,191.4683409,146.2944031,63.41377282,107.8875247,45.18122199,155.3252722,72.16083984
Merged-chr9-72985479-18,123.5885973,149.2072089,141.674623,76.25912251,84.12679253,32.22539981,138.1568097,64.20377162
Merged-chr6-113001069-11,8.719816764,15.79713173,21.83704078,8.80957802,6.80754012,5.928693338,15.45132976,7.181937159
Merged-chr10-54117965-14,54.03605486,75.92931167,91.73638103,26.6966575,52.81395632,23.56871802,73.90058252,34.35977728
Merged-chr8-71611023-18,216.7659686,146.2140164,176.899139,71.9501123,102.1671776,76.94126465,179.959708,83.68618485
Merged-chr6-86599421-11,17.47695608,13.47834056,10.69610608,8.80957802,5.363516458,5.200965315,13.88380091,6.458019931
Merged-chr7-114276157-18,104.9430671,99.90500261,181.586983,63.12017241,51.74602402,64.91919205,128.8116842,59.92846283
Merged-chr5-148379709-19,115.8613207,92.33300115,111.2460956,79.39349068,43.74384237,25.48192758,106.4801392,49.53975354
Merged-chr5-115237989-19,37.17140421,24.35468487,21.83704078,16.67233223,13.55945172,8.562242744,27.78770995,12.93134223
Merged-chr3-142708206-10,10.33691393,19.2068918,22.1475531,9.526068654,8.616796932,5.928693338,17.23045294,8.023852975
Merged-chr14-79301592-23,95.82478243,98.39852567,151.6278335,59.37188307,69.46988833,32.22539981,115.2837139,53.68905707
Merged-chr8-77630316-5,3.089440803,9.24660144,11.17194833,2.929293184,5.485414559,2.536525208,7.835996858,3.650410984
Merged-chr3-105865257-6,8.905648924,8.9367604,15.75244714,5.409390012,5.04330652,5.200965315,11.19828549,5.217887282
Merged-chr7-133637578-18,125.4600612,208.0718824,248.8191419,130.1106908,116.2245219,25.03477711,194.1170285,90.45666327
Merged-chr4-148444740-21,56.51039045,51.69115052,66.72307261,37.24431472,27.21876591,17.05594537,58.30820453,27.17300867
Merged-chr13-30193554-8,11.15226453,13.75143338,14.86956662,4.801990711,8.616796932,5.11678361,13.25775484,6.178523751
Merged-chr3-51216128-17,22.18432259,19.5592663,19.19859493,12.17706177,10.29888574,5.928693338,20.31406127,9.468213616
Merged-chr14-120137982-23,64.34224821,122.1357255,141.674623,65.88881068,66.04439129,21.06056514,109.3841989,50.99792237
Merged-chr13-64161775-24,105.7936134,177.9103866,220.9875678,98.56420015,95.06876037,41.70192157,168.2305226,78.4449607
Merged-chr11-109927179-11,10.1200556,14.3541771,16.18402104,4.801990711,8.956426278,5.200965315,13.55275125,6.319794101
Merged-chr5-99252979-21,96.00516436,118.4549889,181.586983,76.04715662,63.78484549,44.86110281,132.0157121,61.56436831
Merged-chr1-182378555-3,13.78872301,22.12250426,14.86956662,9.526068654,8.956426278,5.200965315,16.9269313,7.894486749
Merged-chr1-178187463-24,193.7476806,345.8700601,409.4009498,182.9169933,213.4421067,46.36745806,316.3395635,147.5755194
Merged-chr14-99298562-22,32.95922406,51.69115052,59.7398195,27.62809314,23.30355427,16.43152432,48.13006469,22.45439058
Merged-chr9-21804552-5,11.58203902,10.39186719,13.19774147,5.525170884,5.684324919,5.200965315,11.72388256,5.470153706
Merged-chr3-61671094-10,10.82454565,19.87772074,36.5188311,15.14146222,10.29888574,5.928693338,22.4070325,10.4563471
Merged-chr6-127330389-14,6.96207082,18.12131032,16.18402104,5.525170884,8.616796932,5.11678361,13.75580073,6.419583809
Merged-chr2-168884873-16,51.88227413,56.32020877,73.56659495,38.83952472,27.21876591,18.80012802,60.58969262,28.28613955
Merged-chr3-107853993-6,12.91659004,19.2068918,11.17194833,9.514344261,5.438329456,5.265942068,14.43181006,6.739538595
Merged-chr17-78736757-22,190.8942339,221.1089678,247.9551865,144.9909716,113.2738106,50.04991176,219.9861294,102.7715647
Merged-chr15-83464661-23,96.48912492,89.63638861,76.18188166,24.35494653,63.1541211,35.06184212,87.4357984,40.85696992
Merged-chr3-79120185-10,15.06900961,19.87772074,25.78141922,12.17706177,11.08664101,5.11678361,20.24271652,9.46016213
Merged-chr14-14002960-11,16.91495007,14.3541771,33.35363884,14.76899845,10.23944051,5.200965315,21.540922,10.06980143
Merged-chr7-30413150-19,117.3014416,89.63638861,54.18140646,48.19623591,52.81395632,21.06056514,87.03974556,40.69025246
Merged-chr5-136702535-11,6.90469616,14.3541771,10.69610608,8.80957802,3.5946972,2.536525208,10.65165978,4.980266809
Merged-chr11-83534814-8,24.9028331,8.81725382,15.75244714,11.72439219,5.485414559,5.928693338,16.49084469,7.712833362
Merged-chr3-121262916-5,7.43205234,7.026302849,20.71505342,10.39591812,5.04330652,1.012385061,11.72446954,5.4838699
Merged-chr2-178058399-8,6.079502033,12.82737851,11.17194833,4.725041846,6.80754012,2.536525208,10.02627629,4.689702391
Merged-chr2-43274222-13,6.419968726,13.75143338,19.19859493,4.801990711,11.08664101,2.536525208,13.12333235,6.141718976
Merged-chr7-52006156-19,45.07412503,71.80580033,76.18188166,32.57495128,27.58379893,30.19800011,64.35393567,30.11891677
Merged-chr15-5856450-3,4.233833095,9.24660144,7.263974308,3.014684493,5.684324919,1.012385061,6.914802948,3.237131491
Merged-chr2-140784808-20,53.64221282,124.1771456,182.0040109,59.9431897,73.45685584,35.06184212,119.9411231,56.15396255
Merged-chr7-12780717-8,11.07740292,19.97170524,19.27747028,4.801990711,13.55945172,5.200965315,16.77552615,7.854135915
Merged-chr7-55846368-8,13.88823064,18.12131032,19.19859493,8.80957802,10.05326886,5.11678361,17.06937863,7.993210163
Merged-chr6-128764267-20,86.54343135,80.35494755,73.56659495,70.22127407,21.35238779,21.06056514,80.15499128,37.54474233
Merged-chr3-115985674-14,8.547217234,14.3541771,21.83704078,10.39591812,5.363516458,5.200965315,14.9128117,6.986799964
Merged-chr1-179546343-24,139.8661477,178.6606356,228.7798677,46.28038567,128.4729802,81.69606191,182.4355503,85.48314259
Merged-chr10-41752092-5,5.893444141,2.774394521,13.35823959,5.409390012,2.376241469,2.536525208,7.342026084,3.440718896
Merged-chr8-64829581-18,85.49422967,77.78927981,110.6389494,63.52669512,47.80749766,17.05594537,91.30748629,42.79671272
Merged-chr16-92639218-2,6.079502033,9.297304305,2.253568976,2.12677581,3.601082098,2.536525208,5.876791771,2.754794372
Merged-chr14-77864246-10,13.22621127,12.82737851,15.75244714,5.525170884,8.956426278,5.11678361,13.93534564,6.532793591
Merged-chr3-9984115-3,9.394548919,14.3541771,5.325370907,5.409390012,5.684324919,2.536525208,9.691365642,4.54341338
Merged-chr11-109247069-8,13.97294633,15.37753141,25.83881195,8.80957802,14.53339943,2.536525208,18.3964299,8.626500886
Merged-chr2-129175810-16,13.35847339,13.75143338,16.18402104,8.80957802,8.956426278,2.536525208,14.43130927,6.767509835
Merged-chr3-122274339-22,101.6236942,129.4981671,96.72555263,68.84131327,59.43697393,25.48192758,109.2824713,51.25340493
Merged-chr6-87742991-4,12.91659004,13.51685011,7.168349098,5.525170884,5.04330652,5.200965315,11.20059642,5.256480906
Merged-chr8-111876793-18,77.11970078,110.6916214,128.6273648,33.29678986,73.50455509,41.71514349,105.4795623,49.50549615
Merged-chr4-148448434-21,124.0118865,128.5159126,155.5448102,65.19933793,84.61735965,41.71514349,136.0242031,63.84394702
Merged-chr14-65343816-23,87.08775021,129.4981671,135.9149691,69.49953322,32.93534325,63.06435799,117.5002955,55.16641149
Merged-chr12-81862498-11,27.7311132,27.78463633,21.83704078,16.67233223,11.08664101,8.562242744,25.78426344,12.10707199
Merged-chr19-29383628-10,19.03857809,15.79713173,15.25878071,10.39591812,8.013475182,5.11678361,16.69816351,7.842058971
Merged-chr14-101653742-23,81.57630869,101.3145986,101.6557922,24.35494653,75.49418003,33.80568951,94.84889983,44.55160536
Merged-chr15-9455439-9,6.812156826,13.75143338,22.1475531,9.514344261,8.013475182,2.536525208,14.23704777,6.688114884
Merged-chr8-86821087-3,4.233833095,9.297304305,16.93811521,4.801990711,3.5946972,5.928693338,10.15641754,4.775127083
Merged-chr9-88858978-17,104.1851748,164.530947,259.7177665,79.82434382,133.7403631,34.96349193,176.1446294,82.84273295
Merged-chr3-135675668-18,6.079502033,16.3060414,13.35823959,2.929293184,8.616796932,5.265942068,11.91459434,5.604010728
Merged-chr12-112717313-5,10.1200556,13.51685011,3.846751439,2.12677581,5.684324919,5.11678361,9.16121905,4.30929478
Merged-chr11-78697525-24,93.31902206,57.38861382,61.66438383,26.6966575,46.49525147,26.70961044,70.79067324,33.30050647
Merged-chr1-159232196-24,109.0332017,130.2341632,115.5725469,81.07254642,50.03866353,35.81748527,118.2799706,55.64289841
Merged-chr13-64153368-24,151.7682936,230.0070065,238.4507292,109.5341175,135.8757503,46.36745806,206.7420098,97.25910862
Merged-chr1-160792950-24,38.73297061,65.45895963,76.18188166,38.83952472,27.21876591,18.80012802,60.12460397,28.28613955
Merged-chr9-61431991-8,14.07820167,9.24660144,10.69610608,5.525170884,5.363516458,5.11678361,11.34030306,5.335156984
Merged-chr4-46885982-13,94.64041703,99.54269457,69.82467705,56.31953476,37.69600478,30.19800011,88.00259622,41.40451322
Merged-chr5-76843619-4,7.117897839,10.39186719,7.263974308,5.525170884,3.5946972,2.536525208,8.257913112,3.885464431
Merged-chr17-86904407-15,13.22621127,20.05925244,28.31322199,14.98793992,5.438329456,8.562242744,20.53289523,9.662837373
Merged-chr11-107189352-24,62.35146436,60.48263747,81.06522506,26.6966575,39.07704848,30.19800011,67.9664423,31.9905687
Merged-chr9-108049178-15,70.37764309,95.89657169,73.85366871,45.17632545,32.88579434,34.96349193,80.04262783,37.67520391
Merged-chr12-32243784-17,13.35847339,15.37753141,15.75244714,5.525170884,10.29888574,5.11678361,14.82948398,6.980280078
Merged-chr2-10372510-5,9.802859823,2.774394521,8.967237463,2.12677581,5.485414559,2.536525208,7.181497269,3.382905192
Merged-chr16-75592846-22,25.9357495,56.32020877,78.97921157,29.94622744,27.21876591,18.80012802,53.74505661,25.32170712
Merged-chr14-104465734-6,6.419716249,15.37753141,15.25878071,4.725041846,6.80754012,5.928693338,12.35200946,5.820425101
Merged-chr3-138489482-22,62.46524653,135.8712836,127.8696055,24.35494653,93.29670752,36.0753833,108.7353785,51.24234578
Merged-chr12-116485776-7,3.492411343,6.436595288,16.93811521,4.801990711,1.930865925,5.928693338,8.95570728,4.220516658
Merged-chr4-147953738-2,3.931186282,13.51685011,7.263974308,2.929293184,3.601082098,5.11678361,8.2373369,3.882386297
Merged-chr16-65458434-10,23.93393148,50.67106929,43.65574266,23.7117614,18.53468346,13.49846748,39.42024781,18.58163745
Merged-chrX-95968733-10,20.37733228,37.94929841,40.11039782,24.14163207,17.14394049,5.11678361,32.81234284,15.46745206
Merged-chr2-124753859-10,17.64166644,30.61307515,42.61531594,12.17706177,19.76754877,10.89552874,30.29001918,14.28004643
Merged-chr1-51614943-8,8.905648924,13.47834056,15.25878071,9.526068654,5.684324919,2.536525208,12.54759006,5.915639594
Merged-chr12-51692069-24,119.8953073,125.7955028,125.0588601,76.25912251,73.50455509,25.03477711,123.5832234,58.26615157
Merged-chr2-90745377-22,178.7017817,159.4831444,124.1618878,79.82434382,65.66765716,72.49700388,154.1156046,72.66300162
Merged-chr4-139574463-22,158.0902108,154.7302533,170.6515107,139.0261531,43.74384237,45.18122199,161.1573249,75.98373915
Merged-chr11-83640370-24,82.07166656,38.31548061,28.31322199,22.35341719,30.71832153,17.05594537,49.56678972,23.3758947
Merged-chr2-52830706-6,3.603441761,10.39186719,8.967237463,2.929293184,5.363516458,2.536525208,7.654182138,3.609778283
Merged-chr1-161876882-24,219.753726,304.3094832,196.4265003,182.9169933,96.93398404,60.02261066,240.1632365,113.291196
Merged-chr5-129941757-20,180.81166,214.4719061,245.9662412,128.6398609,126.7130763,47.36557622,213.7499358,100.9061711
Merged-chr15-9140430-23,90.38789855,135.8477398,170.6515107,65.19933793,77.30156475,44.86110281,132.2957164,62.45400183
Merged-chr3-105840030-5,7.421374104,13.51685011,10.69610608,2.929293184,6.80754012,5.200965315,10.54477676,4.979266206
Merged-chr1-106627453-23,89.99888596,109.8930903,111.2460956,60.06530468,51.09311675,35.81748527,103.7126906,48.9919689
Merged-chr14-73187017-15,10.59868574,9.24660144,13.35823959,4.801990711,5.684324919,5.200965315,11.06784226,5.229093648
Merged-chr10-112837627-24,39.00674229,37.95053494,73.56659495,22.35341719,32.3469807,16.43152432,50.17462406,23.71064074
Merged-chr8-108781360-17,35.9023543,65.45895963,78.97921157,39.29227719,29.10976078,16.86212781,60.1135085,28.42138859
Merged-chr6-29329717-2,4.196379074,13.51685011,2.019544505,4.725041846,3.5946972,1.012385061,6.57759123,3.110708036
Merged-chr3-19300253-7,6.33854016,6.436595288,13.35823959,4.725041846,2.376241469,5.265942068,8.711125013,4.122408461
Merged-chr7-102619809-5,4.233833095,9.24660144,13.35823959,4.801990711,5.363516458,2.536525208,8.946224708,4.234010792
Merged-chr13-97442580-15,13.35847339,19.97170524,28.31322199,9.526068654,11.08664101,8.562242744,20.54780021,9.724984136
Merged-chr2-180273598-22,171.3369413,203.6570202,305.3463486,166.3076436,94.90444399,60.90749638,226.7801034,107.3731947
Merged-chr10-78574835-24,124.4875656,87.94963802,127.8696055,47.16275754,73.45685584,40.51020881,113.435603,53.70994073
Merged-chr6-28480159-20,162.5280929,163.7065316,194.593783,114.5933391,106.564827,25.48192758,173.6094692,82.21336456
Merged-chr2-73386665-22,155.7712808,149.1876412,135.9149691,87.08941364,44.77493863,76.94126465,146.9579637,69.60187231
Merged-chr3-144570358-22,171.7048547,237.750254,199.9964434,111.3938378,103.7998185,73.52707224,203.1505174,96.24024285
Merged-chr6-81447903-10,16.58895388,24.69997814,35.96449119,15.81206311,18.25000117,2.536525208,25.75114107,12.19952983
Merged-chr1-52113865-23,111.7974379,95.89657169,89.12823722,33.29678986,63.78484549,43.53861982,98.94074894,46.87341839
Merged-chr8-18936405-18,58.02362769,108.540853,134.4411753,45.17632545,59.43697393,38.02255508,100.3352187,47.54528482
Merged-chr6-72624206-13,4.195670466,7.026302849,5.325370907,2.929293184,2.376241469,2.536525208,5.515781407,2.614019954
Merged-chr7-64392545-19,130.1484706,128.7319058,202.5314633,122.1294877,51.74602402,44.86110281,153.8039466,72.91220484
Merged-chr7-132541778-7,7.421374104,13.75143338,25.28170529,8.80957802,8.013475182,5.200965315,15.48483759,7.341339506
Merged-chr3-137864448-22,102.1133052,206.5348386,166.2507554,71.03122229,118.6914642,35.45787196,158.2996331,75.06018615
Merged-chr4-86874299-20,31.82583001,53.52537134,56.93655594,27.52993131,23.10437859,16.86212781,47.42925243,22.49881257
Merged-chr8-83442606-18,72.47682369,99.54269457,118.7370388,68.84131327,52.09721101,17.05594537,96.91885235,45.99815655
Merged-chr9-15022158-3,8.972108991,8.81725382,11.17194833,5.525170884,5.684324919,2.536525208,9.65377038,4.582007004
Merged-chr2-57425581-10,8.905648924,35.32277902,18.94881264,10.33639139,14.53339943,5.11678361,21.05908019,9.99552481
Merged-chr18-64866542-4,4.233833095,9.297304305,5.325370907,2.142870329,6.80754012,0,6.285502769,2.98347015
Merged-chr17-75551977-22,139.0113814,178.8994867,276.4532034,77.02336875,136.7696697,68.32734698,198.1213572,94.04012848
Merged-chr11-29172872-24,87.08775021,135.8477398,100.328086,88.65869253,43.74384237,21.06056514,107.7545253,51.15436668
Merged-chr8-64896940-8,11.81958661,22.12250426,29.2235704,9.526068654,14.53339943,5.928693338,21.05522042,9.996053807
Merged-chr16-27374336-14,77.96404396,116.2049877,164.4383569,49.91664266,75.49418003,44.86110281,119.5357962,56.7573085
Merged-chr12-64917803-24,22.81514072,101.6651974,111.5588642,48.8832224,37.69600478,25.49600081,78.67973411,37.35840933
Merged-chr10-4735185-10,8.481570404,13.51685011,21.83704078,9.526068654,5.363516458,5.928693338,14.61182043,6.93942615
Merged-chr7-139388814-18,133.420423,208.0718824,198.0214891,135.9969163,65.18036102,55.05002618,179.8379315,85.40910117
Merged-chr5-19891860-17,51.88227413,89.63638861,139.4111924,51.20806962,52.63792785,29.60379514,93.64328505,44.4832642
Merged-chr1-107496964-23,53.97755235,105.8954824,115.5725469,54.88225016,43.74384237,32.22539981,91.81519388,43.61716411
Merged-chr10-119240190-24,137.9289529,220.631512,98.10242882,91.94787705,99.98035979,25.03477711,152.2209646,72.32100465
Merged-chr6-146113267-18,44.00961282,82.0637718,87.51359524,42.02670527,46.25061293,13.22427986,71.19565995,33.83386602
Merged-chr4-33261496-18,17.2898577,24.35468487,24.56026705,14.76899845,11.50560789,5.200965315,22.06826987,10.49185722
Merged-chr14-103115542-6,11.56783579,14.3541771,13.35823959,5.409390012,8.013475182,5.265942068,13.09341749,6.229602421
Merged-chr2-145535948-8,8.481570404,13.51685011,13.19774147,2.929293184,8.616796932,5.200965315,11.73205399,5.58235181
Merged-chr4-119806760-8,4.559205934,13.75143338,15.75244714,5.525170884,5.485414559,5.200965315,11.35436215,5.403850253
Merged-chr2-49452133-22,106.4941235,149.1876412,135.4282786,86.51982706,78.59418658,21.06056514,130.3700144,62.05819293
Merged-chrX-162760315-15,68.11040297,87.94963802,101.6557922,49.47459016,46.49525147,26.70961044,85.90527773,40.89315069
Merged-chr5-101753898-7,8.972108991,8.9367604,13.35823959,4.725041846,5.04330652,5.11678361,10.42236966,4.961710659
Merged-chr5-134314905-18,47.24143515,46.29058255,36.5188311,22.35341719,23.1365702,16.43152432,43.35028293,20.6405039
Merged-chr5-16470054-21,91.55007094,141.4554081,183.4962481,104.9552601,57.29351684,36.0753833,138.833909,66.10805341
Merged-chr19-29414709-11,14.79440049,7.026302849,19.19859493,8.166181872,5.438329456,5.928693338,13.67309942,6.511068222
Merged-chr10-53596820-23,92.97265408,151.4686843,121.236987,90.12875974,32.50891979,51.49708062,121.8927751,58.04492005
Merged-chr2-153515210-5,7.448962855,9.297304305,15.75244714,4.725041846,5.485414559,5.265942068,10.83290477,5.158799491
Merged-chrX-160138475-15,67.33539431,86.44923103,99.03977607,48.8832224,50.54787218,20.98398127,84.27480047,40.13835862
